,pitcher_id,FF,SL,FT,CH,CU,SI,FC,KC,FS,KN
666,595032,0.4373522458628842,0.25295508274231676,0.001182033096926714,0.30260047281323876,0.00591016548463357,0.0,0.0,0.0,0.0,0.0
667,607320,0.321875,0.0,0.0,0.25625,0.1625,0.0,0.259375,0.0,0.0,0.0
668,605276,0.5845714285714285,0.248,0.002857142857142857,0.09028571428571429,0.07428571428571429,0.0,0.0,0.0,0.0,0.0
669,519263,0.08577405857740586,0.0,0.0,0.3786610878661088,0.05230125523012552,0.48326359832635984,0.0,0.0,0.0,0.0
670,605280,0.23246492985971945,0.0,0.0,0.03406813627254509,0.13627254509018036,0.4789579158316633,0.11823647294589178,0.0,0.0,0.0
671,519267,0.5076923076923077,0.0,0.03076923076923077,0.0,0.24615384615384617,0.0,0.2153846153846154,0.0,0.0,0.0
672,547943,0.3303437967115097,0.030792227204783258,0.040657698056801195,0.22899850523168908,0.16532137518684603,0.0,0.2038863976083707,0.0,0.0,0.0
673,605288,0.6106194690265486,0.0,0.05309734513274336,0.1415929203539823,0.19469026548672566,0.0,0.0,0.0,0.0,0.0
674,642152,0.328278322925959,0.0,0.20695807314897413,0.009812667261373774,0.06601248884924175,0.0,0.38893844781445136,0.0,0.0,0.0
675,664682,0.4712328767123288,0.4931506849315068,0.0,0.03561643835616438,0.0,0.0,0.0,0.0,0.0,0.0
676,543859,0.3224181360201511,0.2947103274559194,0.0,0.0,0.0,0.3249370277078086,0.05793450881612091,0.0,0.0,0.0
677,605301,0.6111111111111112,0.2013888888888889,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0
678,607352,0.0583756345177665,0.0,0.5142766497461929,0.12531725888324874,0.18527918781725888,0.0,0.116751269035533,0.0,0.0,0.0
679,597113,0.47619047619047616,0.0,0.0,0.0,0.4666666666666667,0.0,0.05714285714285714,0.0,0.0,0.0
680,543867,0.6191950464396285,0.0,0.0,0.05572755417956656,0.32507739938080493,0.0,0.0,0.0,0.0,0.0
681,664701,0.443010752688172,0.24516129032258063,0.221505376344086,0.09032258064516129,0.0,0.0,0.0,0.0,0.0,0.0
682,519294,0.5618345618345618,0.257985257985258,0.014742014742014743,0.0,0.0,0.0,0.0,0.0,0.16543816543816545,0.0
683,605309,0.6077498300475866,0.0,0.0006798096532970768,0.014276002719238613,0.3772943575798776,0.0,0.0,0.0,0.0,0.0
684,519293,0.4610630407911001,0.380716934487021,0.011124845488257108,0.0,0.14709517923362175,0.0,0.0,0.0,0.0,0.0
685,519295,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
686,519301,0.003421727972626176,0.000855431993156544,0.0,0.1437125748502994,0.000855431993156544,0.6313088109495295,0.0,0.21984602224123181,0.0,0.0
687,547973,0.7122905027932961,0.22625698324022347,0.0,0.020670391061452513,0.0,0.04078212290502793,0.0,0.0,0.0,0.0
688,500872,0.5963133640552996,0.21935483870967742,0.0009216589861751152,0.01935483870967742,0.1640552995391705,0.0,0.0,0.0,0.0,0.0
689,543883,0.40814019219898245,0.005087620124364048,0.04578858111927643,0.04296212549462974,0.002826455624646693,0.0,0.4951950254381006,0.0,0.0,0.0
690,547982,0.5294117647058824,0.0,0.0,0.11764705882352941,0.35294117647058826,0.0,0.0,0.0,0.0,0.0
